date,item_id,store_id,units_sold,predicted_units_sold,revenue
2011-05-28,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_018,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_018,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_018,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_018,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_018,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_018,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_019,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_019,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_019,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_019,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_019,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_019,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_020,CA_1,0,0.1633349115821663,0.0
2011-05-29,HOBBIES_2_020,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_020,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_020,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_020,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_020,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_020,CA_1,1,0.02246489043041482,3.47
2011-06-04,HOBBIES_2_020,CA_1,0,0.16884094508060718,0.0
2011-06-05,HOBBIES_2_020,CA_1,0,0.16884094508060718,0.0
2011-06-06,HOBBIES_2_020,CA_1,0,0.16884094508060718,0.0
2011-06-07,HOBBIES_2_020,CA_1,3,0.16884094508060718,10.41
2011-06-08,HOBBIES_2_020,CA_1,0,0.3363300591344936,0.0
2011-06-09,HOBBIES_2_020,CA_1,0,0.4169612011818657,0.0
2011-06-10,HOBBIES_2_020,CA_1,1,0.34666506994377805,3.47
2011-06-11,HOBBIES_2_020,CA_1,0,0.35828009097083685,0.0
2011-06-12,HOBBIES_2_020,CA_1,0,0.35828009097083685,0.0
2011-06-13,HOBBIES_2_020,CA_1,0,0.35828009097083685,0.0
2011-06-14,HOBBIES_2_020,CA_1,0,0.463056072091856,0.0
2011-06-15,HOBBIES_2_020,CA_1,0,0.35828009097083685,0.0
2011-06-16,HOBBIES_2_020,CA_1,0,0.35828009097083685,0.0
2011-06-17,HOBBIES_2_020,CA_1,0,0.3686151017801212,0.0
2011-06-18,HOBBIES_2_020,CA_1,0,0.3363300591344936,0.0
2011-06-19,HOBBIES_2_020,CA_1,0,0.3383951617522556,0.0
2011-06-20,HOBBIES_2_020,CA_1,2,0.3383951617522556,6.94
2011-06-21,HOBBIES_2_020,CA_1,0,0.40115735046117795,0.0
2011-06-22,HOBBIES_2_020,CA_1,0,0.27747699167308215,0.0
2011-06-23,HOBBIES_2_020,CA_1,1,0.27747699167308215,3.47
2011-06-24,HOBBIES_2_020,CA_1,0,0.3383951617522556,0.0
2011-06-25,HOBBIES_2_020,CA_1,0,0.27747699167308215,0.0
2011-06-26,HOBBIES_2_020,CA_1,0,0.27747699167308215,0.0
2011-05-28,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_021,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_021,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_021,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_021,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_021,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_021,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_022,CA_1,0,0.23079531259459798,0.0
2011-05-29,HOBBIES_2_022,CA_1,0,0.23079531259459798,0.0
2011-05-30,HOBBIES_2_022,CA_1,0,0.23079531259459798,0.0
2011-05-31,HOBBIES_2_022,CA_1,0,0.23079531259459798,0.0
2011-06-01,HOBBIES_2_022,CA_1,1,0.2629954965620842,4.97
2011-06-02,HOBBIES_2_022,CA_1,1,0.29466257809338237,4.97
2011-06-03,HOBBIES_2_022,CA_1,1,0.3555807481725558,4.97
2011-06-04,HOBBIES_2_022,CA_1,0,0.34198458222756345,0.0
2011-06-05,HOBBIES_2_022,CA_1,0,0.34198458222756345,0.0
2011-06-06,HOBBIES_2_022,CA_1,0,0.34198458222756345,0.0
2011-06-07,HOBBIES_2_022,CA_1,0,0.34198458222756345,0.0
2011-06-08,HOBBIES_2_022,CA_1,0,0.34666506994377805,0.0
2011-06-09,HOBBIES_2_022,CA_1,0,0.2857468998646045,0.0
2011-06-10,HOBBIES_2_022,CA_1,0,0.2857468998646045,0.0
2011-06-11,HOBBIES_2_022,CA_1,0,0.27541188905532016,0.0
2011-06-12,HOBBIES_2_022,CA_1,0,0.27541188905532016,0.0
2011-06-13,HOBBIES_2_022,CA_1,0,0.27541188905532016,0.0
2011-06-14,HOBBIES_2_022,CA_1,0,0.27541188905532016,0.0
2011-06-15,HOBBIES_2_022,CA_1,0,0.27541188905532016,0.0
2011-06-16,HOBBIES_2_022,CA_1,0,0.23064682299996903,0.0
2011-06-17,HOBBIES_2_022,CA_1,0,0.16318642198753733,0.0
2011-06-18,HOBBIES_2_022,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_022,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_022,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_022,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_022,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_022,CA_1,2,0.005732081961907267,9.94
2011-06-24,HOBBIES_2_022,CA_1,0,0.23271192561773105,0.0
2011-06-25,HOBBIES_2_022,CA_1,0,0.23271192561773105,0.0
2011-06-26,HOBBIES_2_022,CA_1,0,0.23271192561773105,0.0
2011-05-28,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_023,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_023,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_023,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_023,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_023,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_023,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_024,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_024,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_024,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_024,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_024,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_024,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_025,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_025,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_025,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_025,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_025,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_025,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_026,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_026,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_026,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_026,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_026,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_026,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-01,HOBBIES_2_027,CA_1,0,0.025227864145183188,0.0
2011-06-02,HOBBIES_2_027,CA_1,0,0.02246489043041482,0.0
2011-06-03,HOBBIES_2_027,CA_1,0,0.02246489043041482,0.0
2011-06-04,HOBBIES_2_027,CA_1,0,0.008868724485422488,0.0
2011-06-05,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-06,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-07,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-08,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-09,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-10,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-11,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-12,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-13,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-14,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-15,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-16,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-17,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-18,HOBBIES_2_027,CA_1,0,0.0036669793441452695,0.0
2011-06-19,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-20,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-21,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-22,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-23,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-24,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-25,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-06-26,HOBBIES_2_027,CA_1,0,0.005732081961907267,0.0
2011-05-28,HOBBIES_2_028,CA_1,0,0.2755603786499491,0.0
2011-05-29,HOBBIES_2_028,CA_1,0,0.28589538945923343,0.0
2011-05-30,HOBBIES_2_028,CA_1,2,0.2755603786499491,1.54
2011-05-31,HOBBIES_2_028,CA_1,0,0.3584285805654658,0.0
2011-06-01,HOBBIES_2_028,CA_1,1,0.38029375372366747,0.77
2011-06-02,HOBBIES_2_028,CA_1,0,0.3555807481725558,0.0
2011-06-03,HOBBIES_2_028,CA_1,0,0.3555807481725558,0.0
2011-06-04,HOBBIES_2_028,CA_1,0,0.34198458222756345,0.0
2011-06-05,HOBBIES_2_028,CA_1,0,0.34198458222756345,0.0
2011-06-06,HOBBIES_2_028,CA_1,0,0.3351317397332284,0.0
2011-06-07,HOBBIES_2_028,CA_1,0,0.28106641214839,0.0
2011-06-08,HOBBIES_2_028,CA_1,0,0.2857468998646045,0.0
2011-06-09,HOBBIES_2_028,CA_1,0,0.27541188905532016,0.0
2011-06-10,HOBBIES_2_028,CA_1,0,0.27541188905532016,0.0
2011-06-11,HOBBIES_2_028,CA_1,0,0.27541188905532016,0.0
2011-06-12,HOBBIES_2_028,CA_1,0,0.27541188905532016,0.0
2011-06-13,HOBBIES_2_028,CA_1,0,0.27541188905532016,0.0
2011-06-14,HOBBIES_2_028,CA_1,2,0.16318642198753733,1.54
2011-06-15,HOBBIES_2_028,CA_1,2,0.35604303110269225,1.54
2011-06-16,HOBBIES_2_028,CA_1,0,0.3363300591344936,0.0
2011-06-17,HOBBIES_2_028,CA_1,0,0.3363300591344936,0.0
2011-06-18,HOBBIES_2_028,CA_1,0,0.3363300591344936,0.0
2011-06-19,HOBBIES_2_028,CA_1,0,0.3383951617522556,0.0
2011-06-20,HOBBIES_2_028,CA_1,0,0.3383951617522556,0.0
2011-06-21,HOBBIES_2_028,CA_1,1,0.3924604893370941,0.77
2011-06-22,HOBBIES_2_028,CA_1,0,0.41441052117343724,0.0
2011-06-23,HOBBIES_2_028,CA_1,0,0.36034519358859884,0.0
2011-06-24,HOBBIES_2_028,CA_1,1,0.36034519358859884,0.77
2011-06-25,HOBBIES_2_028,CA_1,0,0.39724443578350854,0.0
2011-06-26,HOBBIES_2_028,CA_1,0,0.39724443578350854,0.0
2011-05-28,HOBBIES_2_029,CA_1,1,0.34738701431033714,2.58
2011-05-29,HOBBIES_2_029,CA_1,1,0.2841014179589069,2.58
2011-05-30,HOBBIES_2_029,CA_1,0,0.34501958803808047,0.0
2011-05-31,HOBBIES_2_029,CA_1,0,0.34501958803808047,0.0
2011-06-01,HOBBIES_2_029,CA_1,0,0.3670603567807673,0.0
2011-06-02,HOBBIES_2_029,CA_1,0,0.3555807481725558,0.0
2011-06-03,HOBBIES_2_029,CA_1,0,0.35319441327703205,0.0
2011-06-04,HOBBIES_2_029,CA_1,0,0.2466363569023235,0.0
2011-06-05,HOBBIES_2_029,CA_1,0,0.2466363569023235,0.0
2011-06-06,HOBBIES_2_029,CA_1,0,0.23630134609303888,0.0
2011-06-07,HOBBIES_2_029,CA_1,1,0.23630134609303888,2.58
2011-06-08,HOBBIES_2_029,CA_1,0,0.27541188905532016,0.0
2011-06-09,HOBBIES_2_029,CA_1,0,0.27541188905532016,0.0
2011-06-10,HOBBIES_2_029,CA_1,1,0.35604303110269225,2.58
2011-06-11,HOBBIES_2_029,CA_1,2,0.3363300591344936,5.16
2011-06-12,HOBBIES_2_029,CA_1,0,0.35828009097083685,0.0
2011-06-13,HOBBIES_2_029,CA_1,0,0.3363300591344936,0.0
2011-06-14,HOBBIES_2_029,CA_1,2,0.34666506994377805,5.16
2011-06-15,HOBBIES_2_029,CA_1,2,0.4037203724747044,5.16
2011-06-16,HOBBIES_2_029,CA_1,0,0.5499405000723666,0.0
2011-06-17,HOBBIES_2_029,CA_1,0,0.5110820527824347,0.0
2011-06-18,HOBBIES_2_029,CA_1,0,0.5548123695579886,0.0
2011-06-19,HOBBIES_2_029,CA_1,0,0.4802971537482425,0.0
2011-06-20,HOBBIES_2_029,CA_1,0,0.4802971537482425,0.0
2011-06-21,HOBBIES_2_029,CA_1,0,0.5568774721757507,0.0
2011-06-22,HOBBIES_2_029,CA_1,0,0.5231767646430687,0.0
2011-06-23,HOBBIES_2_029,CA_1,2,0.4440958575946125,5.16
2011-06-24,HOBBIES_2_029,CA_1,0,0.5023653361578986,0.0
2011-06-25,HOBBIES_2_029,CA_1,4,0.4802971537482425,10.32
2011-06-26,HOBBIES_2_029,CA_1,0,0.5704164743742427,0.0
2011-05-28,HOBBIES_2_030,CA_1,0,0.005732081961907267,0.0
2011-05-29,HOBBIES_2_030,CA_1,0,0.005732081961907267,0.0
2011-05-30,HOBBIES_2_030,CA_1,0,0.005732081961907267,0.0
2011-05-31,HOBBIES_2_030,CA_1,0,0.005732081961907267,0.0
